id,image
SFF_D_1068,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1068/full/1024,/0/default.jpg"
SFF_D_1069,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1069/full/1024,/0/default.jpg"
SFF_D_1070,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1070/full/1024,/0/default.jpg"
SFF_D_1071,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1071/full/1024,/0/default.jpg"
SFF_D_1072,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1072/full/1024,/0/default.jpg"
SFF_D_1073,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1073_b/full/1024,/0/default.jpg"
SFF_D_1074,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1074/full/1024,/0/default.jpg"
SFF_D_1075,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1075/full/1024,/0/default.jpg"
SFF_D_1076,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1076_b/full/1024,/0/default.jpg"
SFF_D_1077,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1077/full/1024,/0/default.jpg"
SFF_D_1078,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1078/full/1024,/0/default.jpg"
SFF_D_1079,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1079/full/1024,/0/default.jpg"
SFF_D_1080,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1080/full/1024,/0/default.jpg"
SFF_D_1081,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1081/full/1024,/0/default.jpg"
SFF_D_1082,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1082/full/1024,/0/default.jpg"
SFF_D_1083,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1083/full/1024,/0/default.jpg"
SFF_D_1084,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1084/full/1024,/0/default.jpg"
SFF_D_1085,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1085/full/1024,/0/default.jpg"
SFF_D_1086,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1086_b/full/1024,/0/default.jpg"
SFF_D_1087,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1087/full/1024,/0/default.jpg"
SFF_D_1088,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1088/full/1024,/0/default.jpg"
SFF_D_1089,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1089/full/1024,/0/default.jpg"
SFF_D_1090,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1090/full/1024,/0/default.jpg"
SFF_D_1091,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1091/full/1024,/0/default.jpg"
SFF_D_1092,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1092_b/full/1024,/0/default.jpg"
SFF_D_1093,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1093/full/1024,/0/default.jpg"
SFF_D_1094,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1094/full/1024,/0/default.jpg"
SFF_D_1095,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1095/full/1024,/0/default.jpg"
SFF_D_1096,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1096/full/1024,/0/default.jpg"
SFF_D_1097,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1097_b/full/1024,/0/default.jpg"
SFF_D_1098,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1098_b/full/1024,/0/default.jpg"
SFF_D_1099,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1099/full/1024,/0/default.jpg"
SFF_D_1100,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1100/full/1024,/0/default.jpg"
SFF_D_1101,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1101/full/1024,/0/default.jpg"
SFF_D_1102,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1102/full/1024,/0/default.jpg"
SFF_D_1103,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1103_b/full/1024,/0/default.jpg"
SFF_D_1104,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1104/full/1024,/0/default.jpg"
SFF_D_1105,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1105/full/1024,/0/default.jpg"
SFF_D_1106,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1106/full/1024,/0/default.jpg"
SFF_D_1107,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1107/full/1024,/0/default.jpg"
SFF_D_1108,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1108/full/1024,/0/default.jpg"
SFF_D_1109,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1109_b/full/1024,/0/default.jpg"
SFF_D_1110,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1110_b/full/1024,/0/default.jpg"
SFF_D_1111,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1111/full/1024,/0/default.jpg"
SFF_D_1112,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1112_b/full/1024,/0/default.jpg"
SFF_D_1113,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1113/full/1024,/0/default.jpg"
SFF_D_1114,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1114/full/1024,/0/default.jpg"
SFF_D_1115,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1115/full/1024,/0/default.jpg"
SFF_D_1116,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1116/full/1024,/0/default.jpg"
SFF_D_1117,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1117/full/1024,/0/default.jpg"
SFF_D_1118,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1118/full/1024,/0/default.jpg"
SFF_D_1119,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1119/full/1024,/0/default.jpg"
SFF_D_1120,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1120/full/1024,/0/default.jpg"
SFF_D_1121,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1121/full/1024,/0/default.jpg"
SFF_D_1122,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1122/full/1024,/0/default.jpg"
SFF_D_1123,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1123/full/1024,/0/default.jpg"
SFF_D_1124,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1124/full/1024,/0/default.jpg"
SFF_D_1125,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1125/full/1024,/0/default.jpg"
SFF_D_1126,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1126/full/1024,/0/default.jpg"
SFF_D_1127,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1127/full/1024,/0/default.jpg"
SFF_D_1128,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1128/full/1024,/0/default.jpg"
SFF_D_1129,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1129/full/1024,/0/default.jpg"
SFF_D_1130,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1130/full/1024,/0/default.jpg"
SFF_D_1131,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1131/full/1024,/0/default.jpg"
SFF_D_1132.001,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.001/full/1024,/0/default.jpg"
SFF_D_1132.002,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.002/full/1024,/0/default.jpg"
